Año,Trimestre,Mes,Provincia,Numero_llamadas
2021,Segundo,Abril,Albacete,37
2021,Segundo,Abril,Ciudad Real,35
2021,Segundo,Abril,Cuenca,25
2021,Segundo,Abril,Guadalajara,45
2021,Segundo,Abril,Toledo,117
2021,Segundo,Abril,Barcelona,872
2021,Segundo,Abril,Girona,74
2021,Segundo,Abril,Lleida,31
2021,Segundo,Abril,Tarragona,117
2021,Segundo,Abril,Alicante/Alacant,338
2021,Segundo,Abril,Castellón/Castelló,102
2021,Segundo,Abril,Valencia/València,503
2021,Segundo,Abril,Badajoz,108
2021,Segundo,Abril,Cáceres,51
2021,Segundo,Abril,A Coruña,165
2021,Segundo,Abril,Lugo,29
2021,Segundo,Abril,Ourense,24
2021,Segundo,Abril,Pontevedra,110
2021,Segundo,Abril,Madrid,1643
2021,Segundo,Abril,Murcia,235
2021,Segundo,Abril,Navarra,76
2021,Segundo,Abril,Araba/Álava,31
2021,Segundo,Abril,Bizkaia,134
2021,Segundo,Abril,Gipuzkoa,48
2021,Segundo,Abril,La Rioja,37
2021,Segundo,Abril,Ceuta,8
2021,Segundo,Abril,Melilla,10
2021,Segundo,Abril,No consta,398
2021,Segundo,Mayo,Almería,79
2021,Segundo,Mayo,Cádiz,173
2021,Segundo,Mayo,Córdoba,100
2021,Segundo,Mayo,Granada,132
2021,Segundo,Mayo,Huelva,65
2021,Segundo,Mayo,Jaén,67
2021,Segundo,Mayo,Málaga,290
2021,Segundo,Mayo,Sevilla,321
2021,Segundo,Mayo,Huesca,16
2021,Segundo,Mayo,Teruel,10
2021,Segundo,Mayo,Zaragoza,175
2021,Segundo,Mayo,Asturias,161
2021,Segundo,Mayo,Illes Balears,135
2021,Segundo,Mayo,Las Palmas,297
2021,Segundo,Mayo,Santa Cruz de Tenerife,210
2021,Segundo,Mayo,Cantabria,84
2021,Segundo,Mayo,Ávila,22
2021,Segundo,Mayo,Burgos,27
2021,Segundo,Mayo,León,63
2021,Segundo,Mayo,Palencia,31
2021,Segundo,Mayo,Salamanca,42
2021,Segundo,Mayo,Segovia,19
2021,Segundo,Mayo,Soria,5
2021,Segundo,Mayo,Valladolid,86
2021,Segundo,Mayo,Zamora,15
2021,Segundo,Mayo,Albacete,38
2021,Segundo,Mayo,Ciudad Real,59
2021,Segundo,Mayo,Cuenca,16
2021,Segundo,Mayo,Guadalajara,45
2021,Segundo,Mayo,Toledo,118
2021,Segundo,Mayo,Barcelona,823
2021,Segundo,Mayo,Girona,59
2021,Segundo,Mayo,Lleida,30
2021,Segundo,Mayo,Tarragona,114
2021,Segundo,Mayo,Alicante/Alacant,360
2021,Segundo,Mayo,Castellón/Castelló,111
2021,Segundo,Mayo,Valencia/València,592
2021,Segundo,Mayo,Badajoz,100
2021,Segundo,Mayo,Cáceres,58
2021,Segundo,Mayo,A Coruña,164
2021,Segundo,Mayo,Lugo,34
2021,Segundo,Mayo,Ourense,28
2021,Segundo,Mayo,Pontevedra,119
2021,Segundo,Mayo,Madrid,1715
2021,Segundo,Mayo,Murcia,229
2021,Segundo,Mayo,Navarra,78
2021,Segundo,Mayo,Araba/Álava,27
2021,Segundo,Mayo,Bizkaia,122
2021,Segundo,Mayo,Gipuzkoa,45
2021,Segundo,Mayo,La Rioja,41
2021,Segundo,Mayo,Ceuta,3
2021,Segundo,Mayo,Melilla,10
2021,Segundo,Mayo,No consta,476
2021,Segundo,Junio,Almería,99
2021,Segundo,Junio,Cádiz,203
2021,Segundo,Junio,Córdoba,109
2021,Segundo,Junio,Granada,134
2021,Segundo,Junio,Huelva,46
2021,Segundo,Junio,Jaén,78
2021,Segundo,Junio,Málaga,343
2021,Segundo,Junio,Sevilla,394
2021,Segundo,Junio,Huesca,29
2021,Segundo,Junio,Teruel,10
2021,Segundo,Junio,Zaragoza,166
2021,Segundo,Junio,Asturias,172
2021,Segundo,Junio,Illes Balears,203
2021,Segundo,Junio,Las Palmas,336
2021,Segundo,Junio,Santa Cruz de Tenerife,276
2021,Segundo,Junio,Cantabria,84
2021,Segundo,Junio,Ávila,33
2021,Segundo,Junio,Burgos,46
2021,Segundo,Junio,León,66
2021,Segundo,Junio,Palencia,23
2021,Segundo,Junio,Salamanca,55
2021,Segundo,Junio,Segovia,27
2021,Segundo,Junio,Soria,5
2021,Segundo,Junio,Valladolid,107
2021,Segundo,Junio,Zamora,15
2021,Segundo,Junio,Albacete,47
2021,Segundo,Junio,Ciudad Real,48
2021,Segundo,Junio,Cuenca,20
2021,Segundo,Junio,Guadalajara,48
2021,Segundo,Junio,Toledo,119
2021,Segundo,Junio,Barcelona,848
2021,Segundo,Junio,Girona,75
2021,Segundo,Junio,Lleida,45
2021,Segundo,Junio,Tarragona,114
2021,Segundo,Junio,Alicante/Alacant,365
2021,Segundo,Junio,Castellón/Castelló,98
2021,Segundo,Junio,Valencia/València,597
2021,Segundo,Junio,Badajoz,87
2021,Segundo,Junio,Cáceres,67
2021,Segundo,Junio,A Coruña,143
2021,Segundo,Junio,Lugo,23
2021,Segundo,Junio,Ourense,38
2021,Segundo,Junio,Pontevedra,138
2021,Segundo,Junio,Madrid,1823
2021,Segundo,Junio,Murcia,244
2021,Segundo,Junio,Navarra,90
2021,Segundo,Junio,Araba/Álava,41
2021,Segundo,Junio,Bizkaia,153
2021,Segundo,Junio,Gipuzkoa,49
2021,Segundo,Junio,La Rioja,40
2021,Segundo,Junio,Ceuta,2
2021,Segundo,Junio,Melilla,7
2021,Segundo,Junio,No consta,621
2021,Tercero,Julio,Almería,89
2021,Tercero,Julio,Cádiz,183
2021,Tercero,Julio,Córdoba,77
2021,Tercero,Julio,Granada,120
2021,Tercero,Julio,Huelva,88
2021,Tercero,Julio,Jaén,51
2021,Tercero,Julio,Málaga,309
2021,Tercero,Julio,Sevilla,316
2021,Tercero,Julio,Huesca,26
2021,Tercero,Julio,Teruel,13
2021,Tercero,Julio,Zaragoza,144
2021,Tercero,Julio,Asturias,133
2021,Tercero,Julio,Illes Balears,170
2021,Tercero,Julio,Las Palmas,280
2021,Tercero,Julio,Santa Cruz de Tenerife,254
2021,Tercero,Julio,Cantabria,96
2021,Tercero,Julio,Ávila,30
2021,Tercero,Julio,Burgos,33
2021,Tercero,Julio,León,54
2021,Tercero,Julio,Palencia,21
2021,Tercero,Julio,Salamanca,32
2021,Tercero,Julio,Segovia,18
2021,Tercero,Julio,Soria,9
2021,Tercero,Julio,Valladolid,66
2021,Tercero,Julio,Zamora,24
2021,Tercero,Julio,Albacete,56
2021,Tercero,Julio,Ciudad Real,56
2021,Tercero,Julio,Cuenca,18
2021,Tercero,Julio,Guadalajara,30
2021,Tercero,Julio,Toledo,134
2021,Tercero,Julio,Barcelona,944
2021,Tercero,Julio,Girona,82
2021,Tercero,Julio,Lleida,28
2021,Tercero,Julio,Tarragona,128
2021,Tercero,Julio,Alicante/Alacant,351
2021,Tercero,Julio,Castellón/Castelló,89
2021,Tercero,Julio,Valencia/València,502
2021,Tercero,Julio,Badajoz,94
2021,Tercero,Julio,Cáceres,57
2021,Tercero,Julio,A Coruña,149
2021,Tercero,Julio,Lugo,23
2021,Tercero,Julio,Ourense,29
2021,Tercero,Julio,Pontevedra,104
2021,Tercero,Julio,Madrid,1592
2021,Tercero,Julio,Murcia,248
2021,Tercero,Julio,Navarra,78
2021,Tercero,Julio,Araba/Álava,32
2021,Tercero,Julio,Bizkaia,110
2021,Tercero,Julio,Gipuzkoa,63
2021,Tercero,Julio,La Rioja,41
2021,Tercero,Julio,Ceuta,5
2021,Tercero,Julio,Melilla,13
2021,Tercero,Julio,No consta,554
2021,Tercero,Agosto,Almería,117
2021,Tercero,Agosto,Cádiz,180
2021,Tercero,Agosto,Córdoba,77
2021,Tercero,Agosto,Granada,110
2021,Tercero,Agosto,Huelva,85
2021,Tercero,Agosto,Jaén,54
2021,Tercero,Agosto,Málaga,300
2021,Tercero,Agosto,Sevilla,297
2021,Tercero,Agosto,Huesca,10
2021,Tercero,Agosto,Teruel,10
2021,Tercero,Agosto,Zaragoza,144
2021,Tercero,Agosto,Asturias,168
2021,Tercero,Agosto,Illes Balears,125
2021,Tercero,Agosto,Las Palmas,261
2021,Tercero,Agosto,Santa Cruz de Tenerife,261
2021,Tercero,Agosto,Cantabria,68
2021,Tercero,Agosto,Ávila,29
2021,Tercero,Agosto,Burgos,39
2021,Tercero,Agosto,León,45
2021,Tercero,Agosto,Palencia,24
2021,Tercero,Agosto,Salamanca,34
2021,Tercero,Agosto,Segovia,23
2021,Tercero,Agosto,Soria,8
2021,Tercero,Agosto,Valladolid,76
2021,Tercero,Agosto,Zamora,18
2021,Tercero,Agosto,Albacete,54
2021,Tercero,Agosto,Ciudad Real,50
2021,Tercero,Agosto,Cuenca,21
2021,Tercero,Agosto,Guadalajara,32
2021,Tercero,Agosto,Toledo,137
2021,Tercero,Agosto,Barcelona,793
2021,Tercero,Agosto,Girona,76
2021,Tercero,Agosto,Lleida,36
2021,Tercero,Agosto,Tarragona,110
2021,Tercero,Agosto,Alicante/Alacant,374
2021,Tercero,Agosto,Castellón/Castelló,77
2021,Tercero,Agosto,Valencia/València,481
2021,Tercero,Agosto,Badajoz,98
2021,Tercero,Agosto,Cáceres,51
2021,Tercero,Agosto,A Coruña,152
2021,Tercero,Agosto,Lugo,29
2021,Tercero,Agosto,Ourense,30
2021,Tercero,Agosto,Pontevedra,111
2021,Tercero,Agosto,Madrid,1447
2021,Tercero,Agosto,Murcia,212
2021,Tercero,Agosto,Navarra,111
2021,Tercero,Agosto,Araba/Álava,29
2021,Tercero,Agosto,Bizkaia,137
2021,Tercero,Agosto,Gipuzkoa,51
2021,Tercero,Agosto,La Rioja,49
2021,Tercero,Agosto,Ceuta,12
2021,Tercero,Agosto,Melilla,12
2021,Tercero,Agosto,No consta,447
2021,Tercero,Septiembre,Almería,72
2021,Tercero,Septiembre,Cádiz,155
2021,Tercero,Septiembre,Córdoba,68
2021,Tercero,Septiembre,Granada,103
2021,Tercero,Septiembre,Huelva,57
2021,Tercero,Septiembre,Jaén,88
2021,Tercero,Septiembre,Málaga,278
2021,Tercero,Septiembre,Sevilla,273
2021,Tercero,Septiembre,Huesca,15
2021,Tercero,Septiembre,Teruel,5
2021,Tercero,Septiembre,Zaragoza,146
2021,Tercero,Septiembre,Asturias,156
2021,Tercero,Septiembre,Illes Balears,151
2021,Tercero,Septiembre,Las Palmas,263
2021,Tercero,Septiembre,Santa Cruz de Tenerife,234
2021,Tercero,Septiembre,Cantabria,76
2021,Tercero,Septiembre,Ávila,27
2021,Tercero,Septiembre,Burgos,30
2021,Tercero,Septiembre,León,68
2021,Tercero,Septiembre,Palencia,14
2021,Tercero,Septiembre,Salamanca,30
2021,Tercero,Septiembre,Segovia,21
2021,Tercero,Septiembre,Soria,3
2021,Tercero,Septiembre,Valladolid,69
2021,Tercero,Septiembre,Zamora,23
2021,Tercero,Septiembre,Albacete,31
2021,Tercero,Septiembre,Ciudad Real,43
2021,Tercero,Septiembre,Cuenca,6
2021,Tercero,Septiembre,Guadalajara,38
2021,Tercero,Septiembre,Toledo,103
2021,Tercero,Septiembre,Barcelona,729
2021,Tercero,Septiembre,Girona,50
2021,Tercero,Septiembre,Lleida,32
2021,Tercero,Septiembre,Tarragona,116
2021,Tercero,Septiembre,Alicante/Alacant,375
2021,Tercero,Septiembre,Castellón/Castelló,91
2021,Tercero,Septiembre,Valencia/València,558
2021,Tercero,Septiembre,Badajoz,74
2021,Tercero,Septiembre,Cáceres,36
2021,Tercero,Septiembre,A Coruña,151
2021,Tercero,Septiembre,Lugo,32
2021,Tercero,Septiembre,Ourense,19
2021,Tercero,Septiembre,Pontevedra,123
2021,Tercero,Septiembre,Madrid,1380
2021,Tercero,Septiembre,Murcia,214
2021,Tercero,Septiembre,Navarra,87
2021,Tercero,Septiembre,Araba/Álava,23
2021,Tercero,Septiembre,Bizkaia,120
2021,Tercero,Septiembre,Gipuzkoa,42
2021,Tercero,Septiembre,La Rioja,45
2021,Tercero,Septiembre,Ceuta,6
2021,Tercero,Septiembre,Melilla,5
2021,Tercero,Septiembre,No consta,408
2021,Cuarto,Octubre,Almería,81
2021,Cuarto,Octubre,Cádiz,149
2021,Cuarto,Octubre,Córdoba,61
2021,Cuarto,Octubre,Granada,123
2021,Cuarto,Octubre,Huelva,71
2021,Cuarto,Octubre,Jaén,87
2021,Cuarto,Octubre,Málaga,258
2021,Cuarto,Octubre,Sevilla,304
2021,Cuarto,Octubre,Huesca,20
2021,Cuarto,Octubre,Teruel,11
2021,Cuarto,Octubre,Zaragoza,119
2021,Cuarto,Octubre,Asturias,138
2021,Cuarto,Octubre,Illes Balears,115
2021,Cuarto,Octubre,Las Palmas,267
2021,Cuarto,Octubre,Santa Cruz de Tenerife,254
2021,Cuarto,Octubre,Cantabria,80
2021,Cuarto,Octubre,Ávila,18
2021,Cuarto,Octubre,Burgos,41
2021,Cuarto,Octubre,León,43
2021,Cuarto,Octubre,Palencia,14
2021,Cuarto,Octubre,Salamanca,33
2021,Cuarto,Octubre,Segovia,16
2021,Cuarto,Octubre,Soria,9
2021,Cuarto,Octubre,Valladolid,79
2021,Cuarto,Octubre,Zamora,13
2021,Cuarto,Octubre,Albacete,39
2021,Cuarto,Octubre,Ciudad Real,50
2021,Cuarto,Octubre,Cuenca,21
2021,Cuarto,Octubre,Guadalajara,27
2021,Cuarto,Octubre,Toledo,121
2021,Cuarto,Octubre,Barcelona,782
2021,Cuarto,Octubre,Girona,78
2021,Cuarto,Octubre,Lleida,35
2021,Cuarto,Octubre,Tarragona,116
2021,Cuarto,Octubre,Alicante/Alacant,364
2021,Cuarto,Octubre,Castellón/Castelló,93
2021,Cuarto,Octubre,Valencia/València,439
2021,Cuarto,Octubre,Badajoz,91
2021,Cuarto,Octubre,Cáceres,40
2021,Cuarto,Octubre,A Coruña,144
2021,Cuarto,Octubre,Lugo,30
2021,Cuarto,Octubre,Ourense,28
2021,Cuarto,Octubre,Pontevedra,111
2021,Cuarto,Octubre,Madrid,1583
2021,Cuarto,Octubre,Murcia,215
2021,Cuarto,Octubre,Navarra,83
2021,Cuarto,Octubre,Araba/Álava,42
2021,Cuarto,Octubre,Bizkaia,127
2021,Cuarto,Octubre,Gipuzkoa,59
2021,Cuarto,Octubre,La Rioja,33
2021,Cuarto,Octubre,Ceuta,14
2021,Cuarto,Octubre,Melilla,12
2021,Cuarto,Octubre,No consta,499
2021,Cuarto,Noviembre,Almería,76
2021,Cuarto,Noviembre,Cádiz,154
2021,Cuarto,Noviembre,Córdoba,77
2021,Cuarto,Noviembre,Granada,134
2021,Cuarto,Noviembre,Huelva,63
2021,Cuarto,Noviembre,Jaén,64
2021,Cuarto,Noviembre,Málaga,263
2021,Cuarto,Noviembre,Sevilla,253
2021,Cuarto,Noviembre,Huesca,8
2021,Cuarto,Noviembre,Teruel,11
2021,Cuarto,Noviembre,Zaragoza,121
2021,Cuarto,Noviembre,Asturias,152
2021,Cuarto,Noviembre,Illes Balears,119
2021,Cuarto,Noviembre,Las Palmas,265
2021,Cuarto,Noviembre,Santa Cruz de Tenerife,229
2021,Cuarto,Noviembre,Cantabria,57
2021,Cuarto,Noviembre,Ávila,26
2021,Cuarto,Noviembre,Burgos,56
2021,Cuarto,Noviembre,León,56
2021,Cuarto,Noviembre,Palencia,10
2021,Cuarto,Noviembre,Salamanca,42
2021,Cuarto,Noviembre,Segovia,21
2021,Cuarto,Noviembre,Soria,5
2021,Cuarto,Noviembre,Valladolid,83
2021,Cuarto,Noviembre,Zamora,21
2021,Cuarto,Noviembre,Albacete,25
2021,Cuarto,Noviembre,Ciudad Real,52
2021,Cuarto,Noviembre,Cuenca,18
2021,Cuarto,Noviembre,Guadalajara,34
2021,Cuarto,Noviembre,Toledo,88
2021,Cuarto,Noviembre,Barcelona,757
2021,Cuarto,Noviembre,Girona,69
2021,Cuarto,Noviembre,Lleida,29
2021,Cuarto,Noviembre,Tarragona,110
2021,Cuarto,Noviembre,Alicante/Alacant,407
2021,Cuarto,Noviembre,Castellón/Castelló,93
2021,Cuarto,Noviembre,Valencia/València,446
2021,Cuarto,Noviembre,Badajoz,79
2021,Cuarto,Noviembre,Cáceres,49
2021,Cuarto,Noviembre,A Coruña,132
2021,Cuarto,Noviembre,Lugo,19
2021,Cuarto,Noviembre,Ourense,24
2021,Cuarto,Noviembre,Pontevedra,107
2021,Cuarto,Noviembre,Madrid,1395
2021,Cuarto,Noviembre,Murcia,198
2021,Cuarto,Noviembre,Navarra,71
2021,Cuarto,Noviembre,Araba/Álava,28
2021,Cuarto,Noviembre,Bizkaia,122
2021,Cuarto,Noviembre,Gipuzkoa,47
2021,Cuarto,Noviembre,La Rioja,33
2021,Cuarto,Noviembre,Ceuta,10
2021,Cuarto,Noviembre,Melilla,4
2021,Cuarto,Noviembre,No consta,462
2021,Cuarto,Diciembre,Almería,73
2021,Cuarto,Diciembre,Cádiz,112
2021,Cuarto,Diciembre,Córdoba,65
2021,Cuarto,Diciembre,Granada,121
2021,Cuarto,Diciembre,Huelva,48
2021,Cuarto,Diciembre,Jaén,71
2021,Cuarto,Diciembre,Málaga,251
2021,Cuarto,Diciembre,Sevilla,248
2021,Cuarto,Diciembre,Huesca,12
2021,Cuarto,Diciembre,Teruel,12
2021,Cuarto,Diciembre,Zaragoza,105
2021,Cuarto,Diciembre,Asturias,161
2021,Cuarto,Diciembre,Illes Balears,133
2021,Cuarto,Diciembre,Las Palmas,235
2021,Cuarto,Diciembre,Santa Cruz de Tenerife,213
2021,Cuarto,Diciembre,Cantabria,72
2021,Cuarto,Diciembre,Ávila,27
2021,Cuarto,Diciembre,Burgos,33
2021,Cuarto,Diciembre,León,74
2021,Cuarto,Diciembre,Palencia,17
2021,Cuarto,Diciembre,Salamanca,50
2021,Cuarto,Diciembre,Segovia,21
2021,Cuarto,Diciembre,Soria,3
2021,Cuarto,Diciembre,Valladolid,62
2021,Cuarto,Diciembre,Zamora,10
2021,Cuarto,Diciembre,Albacete,43
2021,Cuarto,Diciembre,Ciudad Real,53
2021,Cuarto,Diciembre,Cuenca,26
2021,Cuarto,Diciembre,Guadalajara,35
2021,Cuarto,Diciembre,Toledo,98
2021,Cuarto,Diciembre,Barcelona,671
2021,Cuarto,Diciembre,Girona,67
2021,Cuarto,Diciembre,Lleida,33
2021,Cuarto,Diciembre,Tarragona,92
2021,Cuarto,Diciembre,Alicante/Alacant,300
2021,Cuarto,Diciembre,Castellón/Castelló,86
2021,Cuarto,Diciembre,Valencia/València,387
2021,Cuarto,Diciembre,Badajoz,86
2021,Cuarto,Diciembre,Cáceres,39
2021,Cuarto,Diciembre,A Coruña,110
2021,Cuarto,Diciembre,Lugo,23
2021,Cuarto,Diciembre,Ourense,30
2021,Cuarto,Diciembre,Pontevedra,114
2021,Cuarto,Diciembre,Madrid,1537
2021,Cuarto,Diciembre,Murcia,174
2021,Cuarto,Diciembre,Navarra,78
2021,Cuarto,Diciembre,Araba/Álava,29
2021,Cuarto,Diciembre,Bizkaia,130
2021,Cuarto,Diciembre,Gipuzkoa,51
2021,Cuarto,Diciembre,La Rioja,31
2021,Cuarto,Diciembre,Ceuta,7
2021,Cuarto,Diciembre,Melilla,13
2021,Cuarto,Diciembre,No consta,539
2022,Primero,Enero,Almería,81
2022,Primero,Enero,Cádiz,121
2022,Primero,Enero,Córdoba,66
2022,Primero,Enero,Granada,104
2022,Primero,Enero,Huelva,64
2022,Primero,Enero,Jaén,51
2022,Primero,Enero,Málaga,240
2022,Primero,Enero,Sevilla,228
2022,Primero,Enero,Huesca,12
2022,Primero,Enero,Teruel,8
2022,Primero,Enero,Zaragoza,105
2022,Primero,Enero,Asturias,160
2022,Primero,Enero,Illes Balears,131
2022,Primero,Enero,Las Palmas,224
2022,Primero,Enero,Santa Cruz de Tenerife,198
2022,Primero,Enero,Cantabria,79
2022,Primero,Enero,Ávila,22
2022,Primero,Enero,Burgos,29
2022,Primero,Enero,León,36
2022,Primero,Enero,Palencia,20
2022,Primero,Enero,Salamanca,39
2022,Primero,Enero,Segovia,16
2022,Primero,Enero,Soria,6
2022,Primero,Enero,Valladolid,79
2022,Primero,Enero,Zamora,16
2022,Primero,Enero,Albacete,49
2022,Primero,Enero,Ciudad Real,37
2022,Primero,Enero,Cuenca,20
2022,Primero,Enero,Guadalajara,36
2022,Primero,Enero,Toledo,74
2022,Primero,Enero,Barcelona,618
2022,Primero,Enero,Girona,53
2022,Primero,Enero,Lleida,31
2022,Primero,Enero,Tarragona,93
2022,Primero,Enero,Alicante/Alacant,284
2022,Primero,Enero,Castellón/Castelló,83
2022,Primero,Enero,Valencia/València,391
2022,Primero,Enero,Badajoz,61
2022,Primero,Enero,Cáceres,32
2022,Primero,Enero,A Coruña,130
2022,Primero,Enero,Lugo,23
2022,Primero,Enero,Ourense,23
2022,Primero,Enero,Pontevedra,104
2022,Primero,Enero,Madrid,1360
2022,Primero,Enero,Murcia,171
2022,Primero,Enero,Navarra,68
2022,Primero,Enero,Araba/Álava,27
2022,Primero,Enero,Bizkaia,96
2022,Primero,Enero,Gipuzkoa,33
2022,Primero,Enero,La Rioja,31
2022,Primero,Enero,Ceuta,8
2022,Primero,Enero,Melilla,7
2022,Primero,Enero,No consta,464
2022,Primero,Febrero,Almería,82
2022,Primero,Febrero,Cádiz,112
2022,Primero,Febrero,Córdoba,49
2022,Primero,Febrero,Granada,79
2022,Primero,Febrero,Huelva,48
2022,Primero,Febrero,Jaén,65
2022,Primero,Febrero,Málaga,228
2022,Primero,Febrero,Sevilla,235
2022,Primero,Febrero,Huesca,17
2022,Primero,Febrero,Teruel,3
2022,Primero,Febrero,Zaragoza,163
2022,Primero,Febrero,Asturias,167
2022,Primero,Febrero,Illes Balears,128
2022,Primero,Febrero,Las Palmas,433
2022,Primero,Febrero,Santa Cruz de Tenerife,263
2022,Primero,Febrero,Cantabria,88
2022,Primero,Febrero,Ávila,20
2022,Primero,Febrero,Burgos,28
2022,Primero,Febrero,León,47
2022,Primero,Febrero,Palencia,24
2022,Primero,Febrero,Salamanca,13
2022,Primero,Febrero,Segovia,9
2022,Primero,Febrero,Soria,8
2022,Primero,Febrero,Valladolid,52
2022,Primero,Febrero,Zamora,8
2022,Primero,Febrero,Albacete,29
2022,Primero,Febrero,Ciudad Real,34
2022,Primero,Febrero,Cuenca,18
2022,Primero,Febrero,Guadalajara,40
2022,Primero,Febrero,Toledo,79
2022,Primero,Febrero,Barcelona,563
2022,Primero,Febrero,Girona,55
2022,Primero,Febrero,Lleida,26
2022,Primero,Febrero,Tarragona,68
2022,Primero,Febrero,Alicante/Alacant,269
2022,Primero,Febrero,Castellón/Castelló,91
2022,Primero,Febrero,Valencia/València,370
2022,Primero,Febrero,Badajoz,102
2022,Primero,Febrero,Cáceres,41
2022,Primero,Febrero,A Coruña,169
2022,Primero,Febrero,Lugo,33
2022,Primero,Febrero,Ourense,34
2022,Primero,Febrero,Pontevedra,106
2022,Primero,Febrero,Madrid,1921
2022,Primero,Febrero,Murcia,208
2022,Primero,Febrero,Navarra,94
2022,Primero,Febrero,Araba/Álava,33
2022,Primero,Febrero,Bizkaia,99
2022,Primero,Febrero,Gipuzkoa,41
2022,Primero,Febrero,La Rioja,51
2022,Primero,Febrero,Ceuta,6
2022,Primero,Febrero,Melilla,24
2022,Primero,Febrero,No consta,513
2022,Primero,Marzo,Almería,77
2022,Primero,Marzo,Cádiz,160
2022,Primero,Marzo,Córdoba,65
2022,Primero,Marzo,Granada,120
2022,Primero,Marzo,Huelva,63
2022,Primero,Marzo,Jaén,65
2022,Primero,Marzo,Málaga,235
2022,Primero,Marzo,Sevilla,271
2022,Primero,Marzo,Huesca,29
2022,Primero,Marzo,Teruel,9
2022,Primero,Marzo,Zaragoza,252
2022,Primero,Marzo,Asturias,234
2022,Primero,Marzo,Illes Balears,129
2022,Primero,Marzo,Las Palmas,405
2022,Primero,Marzo,Santa Cruz de Tenerife,312
2022,Primero,Marzo,Cantabria,100
2022,Primero,Marzo,Ávila,32
2022,Primero,Marzo,Burgos,36
2022,Primero,Marzo,León,67
2022,Primero,Marzo,Palencia,24
2022,Primero,Marzo,Salamanca,43
2022,Primero,Marzo,Segovia,25
2022,Primero,Marzo,Soria,8
2022,Primero,Marzo,Valladolid,67
2022,Primero,Marzo,Zamora,18
2022,Primero,Marzo,Albacete,31
2022,Primero,Marzo,Ciudad Real,56
2022,Primero,Marzo,Cuenca,23
2022,Primero,Marzo,Guadalajara,44
2022,Primero,Marzo,Toledo,97
2022,Primero,Marzo,Barcelona,652
2022,Primero,Marzo,Girona,55
2022,Primero,Marzo,Lleida,25
2022,Primero,Marzo,Tarragona,97
2022,Primero,Marzo,Alicante/Alacant,309
2022,Primero,Marzo,Castellón/Castelló,124
2022,Primero,Marzo,Valencia/València,431
2022,Primero,Marzo,Badajoz,103
2022,Primero,Marzo,Cáceres,32
2022,Primero,Marzo,A Coruña,185
2022,Primero,Marzo,Lugo,26
2022,Primero,Marzo,Ourense,33
2022,Primero,Marzo,Pontevedra,102
2022,Primero,Marzo,Madrid,2172
2022,Primero,Marzo,Murcia,217
2022,Primero,Marzo,Navarra,79
2022,Primero,Marzo,Araba/Álava,48
2022,Primero,Marzo,Bizkaia,102
2022,Primero,Marzo,Gipuzkoa,55
2022,Primero,Marzo,La Rioja,80
2022,Primero,Marzo,Ceuta,16
2022,Primero,Marzo,Melilla,11
2022,Primero,Marzo,No consta,517
2022,Segundo,Abril,Almería,78
2022,Segundo,Abril,Cádiz,134
2022,Segundo,Abril,Córdoba,83
2022,Segundo,Abril,Granada,109
2022,Segundo,Abril,Huelva,61
2022,Segundo,Abril,Jaén,46
2022,Segundo,Abril,Málaga,251
2022,Segundo,Abril,Sevilla,229
2022,Segundo,Abril,Huesca,26
2022,Segundo,Abril,Teruel,13
2022,Segundo,Abril,Zaragoza,172
2022,Segundo,Abril,Asturias,233
2022,Segundo,Abril,Illes Balears,119
2022,Segundo,Abril,Las Palmas,379
2022,Segundo,Abril,Santa Cruz de Tenerife,284
2022,Segundo,Abril,Cantabria,106
2022,Segundo,Abril,Ávila,26
2022,Segundo,Abril,Burgos,30
2022,Segundo,Abril,León,54
2022,Segundo,Abril,Palencia,17
2022,Segundo,Abril,Salamanca,39
2022,Segundo,Abril,Segovia,17
2022,Segundo,Abril,Soria,6
2022,Segundo,Abril,Valladolid,72
2022,Segundo,Abril,Zamora,14
2022,Segundo,Abril,Albacete,47
2022,Segundo,Abril,Ciudad Real,46
2022,Segundo,Abril,Cuenca,16
2022,Segundo,Abril,Guadalajara,28
2022,Segundo,Abril,Toledo,119
2022,Segundo,Abril,Barcelona,611
2022,Segundo,Abril,Girona,51
2022,Segundo,Abril,Lleida,21
2022,Segundo,Abril,Tarragona,108
2022,Segundo,Abril,Alicante/Alacant,317
2022,Segundo,Abril,Castellón/Castelló,95
2022,Segundo,Abril,Valencia/València,441
2022,Segundo,Abril,Badajoz,113
2022,Segundo,Abril,Cáceres,59
2022,Segundo,Abril,A Coruña,188
2022,Segundo,Abril,Lugo,18
2022,Segundo,Abril,Ourense,25
2022,Segundo,Abril,Pontevedra,106
2022,Segundo,Abril,Madrid,2023
2022,Segundo,Abril,Murcia,278
2022,Segundo,Abril,Navarra,107
2022,Segundo,Abril,Araba/Álava,49
2022,Segundo,Abril,Bizkaia,97
2022,Segundo,Abril,Gipuzkoa,36
2022,Segundo,Abril,La Rioja,62
2022,Segundo,Abril,Ceuta,10
2022,Segundo,Abril,Melilla,6
2022,Segundo,Abril,No consta,571
2022,Segundo,Mayo,Almería,82
2022,Segundo,Mayo,Cádiz,171
2022,Segundo,Mayo,Córdoba,73
2022,Segundo,Mayo,Granada,105
2022,Segundo,Mayo,Huelva,66
2022,Segundo,Mayo,Jaén,65
